,Education,EducationField,Age,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,Country,Attrition,BusinessTravel,Department,JobLevel,JobRole,MonthlyIncome,PercentSalaryHike,TrainingTimesLastYear,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,RelationshipSatisfaction,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
29,0.5413797544115209,0.0,0.5714285714285714,0.15384615384615385,0.0,0.2,0.4444444444444444,0.5797101449275363,0.0,1.0,0.0,0.0,0.5756689883574183,0.05708267509215376,0.4285714285714285,0.6666666666666666,0.12855182464530945,0.21775672924316725,0.48809173281609064,0.5889862116934474,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30,1.0,0.2,0.11904761904761901,0.0,0.058823529411764705,0.07500000000000001,0.1111111111111111,0.8115942028985508,0.0,0.6666666666666666,0.0,0.0,0.5756689883574183,0.1203791469194313,0.1428571428571428,0.5,0.019633207257168106,0.21775672924316725,0.5033331593517784,0.6178495730133295,1.0,0.0,0.0,0.0,1.0,1.0,0.0
31,1.0,0.6000000000000001,0.8095238095238095,0.3076923076923077,0.11764705882352941,0.8250000000000001,0.1111111111111111,0.17391304347826086,1.0,0.6666666666666666,1.0,1.0,0.06377700721412419,0.9918904686677198,0.2857142857142857,0.5,1.0000000000000002,1.0,0.0,0.5889862116934474,1.0,0.0,0.0,1.0,0.0,1.0,0.0
32,0.713302039753211,0.8,0.4761904761904761,0.0,0.0,0.17500000000000002,0.1111111111111111,0.4927536231884058,0.0,1.0,0.5,0.0,0.545179047109936,0.09662980516061087,0.1428571428571428,0.3333333333333333,0.019633207257168106,0.0,0.48809173281609064,0.5889862116934474,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,0.4040253085499317,0.2,0.28571428571428564,0.0,0.0,0.225,0.1111111111111111,0.4782608695652174,0.0,0.6666666666666666,0.0,0.5,0.06377700721412419,0.5743549236440232,0.8571428571428571,0.3333333333333333,0.12855182464530945,0.21775672924316725,1.0,0.5889862116934474,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,0.713302039753211,0.2,0.28571428571428564,0.0,0.0,0.025,0.1111111111111111,0.6231884057971014,1.0,0.6666666666666666,1.0,0.0,1.0000000000000002,0.0037914691943127937,0.1428571428571428,0.5,0.12855182464530945,0.21775672924316725,0.0,0.6178495730133295,0.0,1.0,0.0,0.0,1.0,1.0,0.0
35,0.713302039753211,0.2,0.14285714285714285,0.0,0.0,0.1,0.2222222222222222,0.6956521739130435,1.0,0.3333333333333333,0.0,0.0,0.5756689883574183,0.11390205371248027,0.0,0.3333333333333333,0.12855182464530945,0.21775672924316725,1.0,0.6178495730133295,0.0,1.0,0.0,0.0,1.0,0.0,1.0
36,0.8342892142525222,0.6000000000000001,0.6904761904761905,0.07692307692307693,0.1764705882352941,0.5,0.2222222222222222,0.31884057971014496,0.0,0.6666666666666666,1.0,0.25,0.40210230535229896,0.2080568720379147,0.0714285714285714,0.3333333333333333,0.0,0.21775672924316725,0.8785607229918139,0.5889862116934474,0.0,1.0,0.0,0.0,1.0,1.0,0.0
37,0.713302039753211,0.2,0.3333333333333333,0.0,0.0,0.25,0.7777777777777777,0.18840579710144928,1.0,0.6666666666666666,0.0,0.0,0.5756689883574183,0.1680358083201685,0.7857142857142857,0.3333333333333333,1.0000000000000002,0.21775672924316725,0.8785607229918139,0.9999999999999998,1.0,0.0,0.0,0.0,1.0,1.0,0.0
38,0.713302039753211,0.2,0.4047619047619047,0.0,0.0,0.25,0.0,0.8405797101449275,0.0,0.6666666666666666,0.0,0.25,0.5756689883574183,0.22927856766719326,0.0714285714285714,0.0,0.0,0.40144220852369306,0.0,0.5904439572147151,1.0,0.0,0.0,1.0,0.0,1.0,0.0
39,0.5413797544115209,0.4,0.3333333333333333,0.0,0.058823529411764705,0.15000000000000002,0.2222222222222222,0.391304347826087,0.0,1.0,1.0,0.0,1.0000000000000002,0.153870458135861,0.0,0.8333333333333333,0.019633207257168106,0.21775672924316725,0.5033331593517784,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0
40,0.713302039753211,0.2,0.3333333333333333,0.07692307692307693,0.0,0.25,0.0,0.6376811594202899,0.0,0.6666666666666666,0.0,0.25,0.36475167602318714,0.23491311216429703,0.1428571428571428,0.6666666666666666,0.0,0.21775672924316725,0.5033331593517784,0.6178495730133295,0.0,1.0,1.0,0.0,0.0,1.0,0.0
41,0.4040253085499317,0.6000000000000001,0.380952380952381,0.0,0.11764705882352941,0.15000000000000002,1.0,0.14492753623188406,0.0,0.0,1.0,0.25,0.40210230535229896,0.29115323854660347,0.2857142857142857,0.5,0.019633207257168106,0.21775672924316725,0.48809173281609064,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0
42,0.5413797544115209,0.0,0.14285714285714285,0.07692307692307693,0.1764705882352941,0.125,0.0,0.21739130434782608,0.0,0.0,0.0,0.25,0.11733902355963402,0.15808320168509743,0.4999999999999999,0.8333333333333333,1.0000000000000002,0.0,0.48809173281609064,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,0.4040253085499317,0.4,0.3333333333333333,0.0,0.0,0.025,0.1111111111111111,0.08695652173913043,1.0,0.6666666666666666,0.0,0.0,0.5756689883574183,0.02022116903633491,0.0714285714285714,0.3333333333333333,0.0,0.21775672924316725,0.8785607229918139,0.9999999999999998,0.0,1.0,0.0,0.0,1.0,1.0,0.0
44,0.5413797544115209,0.4,0.4761904761904761,0.0,0.1764705882352941,0.25,0.2222222222222222,0.927536231884058,0.0,0.6666666666666666,0.0,0.0,0.36475167602318714,0.19810426540284362,0.5714285714285713,0.0,0.12855182464530945,0.21775672924316725,0.0,0.5889862116934474,0.0,1.0,1.0,0.0,0.0,1.0,0.0
45,0.713302039753211,0.0,0.28571428571428564,0.0,0.058823529411764705,0.17500000000000002,0.0,0.782608695652174,0.0,0.6666666666666666,0.0,0.25,0.11733902355963402,0.4711953659820959,0.2857142857142857,0.16666666666666666,0.019633207257168106,0.21775672924316725,1.0,0.6178495730133295,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46,1.0,1.0,0.07142857142857145,0.07692307692307693,0.0,0.07500000000000001,0.1111111111111111,0.014492753623188406,0.0,0.6666666666666666,1.0,0.0,1.0000000000000002,0.12838335966298053,0.0,0.3333333333333333,0.019633207257168106,0.21775672924316725,0.48809173281609064,0.6178495730133295,0.0,1.0,0.0,0.0,1.0,1.0,0.0
47,0.4040253085499317,0.4,0.49999999999999994,0.3076923076923077,0.1764705882352941,0.42500000000000004,0.4444444444444444,0.782608695652174,0.0,0.6666666666666666,1.0,0.25,0.40210230535229896,0.2576619273301738,0.2142857142857143,0.16666666666666666,0.0,0.40144220852369306,0.48809173281609064,0.6178495730133295,1.0,0.0,0.0,1.0,0.0,1.0,0.0
48,0.713302039753211,0.2,0.4761904761904761,0.0,0.1764705882352941,0.1,0.1111111111111111,0.4492753623188406,0.0,0.3333333333333333,0.0,0.0,0.5756689883574183,0.07535545023696683,0.7857142857142857,0.5,0.0,0.40144220852369306,0.5033331593517784,0.5904439572147151,1.0,0.0,0.0,0.0,1.0,1.0,0.0
49,0.713302039753211,0.4,0.7857142857142856,0.0,0.058823529411764705,0.8250000000000001,0.1111111111111111,0.43478260869565216,0.0,0.6666666666666666,0.5,0.75,0.06377700721412419,0.6854660347551342,0.0,0.3333333333333333,0.019633207257168106,0.21775672924316725,0.5033331593517784,0.5904439572147151,0.0,1.0,1.0,0.0,0.0,0.0,1.0
50,0.713302039753211,0.6000000000000001,0.4047619047619047,0.38461538461538464,0.4117647058823529,0.30000000000000004,0.0,0.8985507246376812,0.0,0.6666666666666666,1.0,0.5,0.40210230535229896,0.3691943127962085,0.2857142857142857,0.5,0.019633207257168106,0.21775672924316725,0.5033331593517784,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51,0.713302039753211,0.4,0.19047619047619052,0.07692307692307693,0.0,0.15000000000000002,0.6666666666666666,0.37681159420289856,1.0,0.3333333333333333,0.0,0.0,0.36475167602318714,0.05439705107951554,0.2142857142857143,0.3333333333333333,1.0000000000000002,0.21775672924316725,1.0,0.5904439572147151,0.0,1.0,0.0,1.0,0.0,0.0,1.0
52,0.713302039753211,0.0,0.4523809523809524,0.15384615384615385,0.3529411764705882,0.25,0.1111111111111111,0.07246376811594203,0.0,0.6666666666666666,0.0,0.5,0.11733902355963402,0.4436545550289626,0.2857142857142857,0.3333333333333333,0.019633207257168106,0.21775672924316725,0.48809173281609064,0.6178495730133295,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,0.713302039753211,0.0,0.8333333333333333,0.07692307692307693,0.11764705882352941,0.65,0.4444444444444444,0.7536231884057971,0.0,0.6666666666666666,0.0,1.0,0.06377700721412419,0.9523433385992629,0.0,0.5,0.019633207257168106,0.21775672924316725,0.48809173281609064,0.5889862116934474,1.0,0.0,1.0,0.0,0.0,1.0,0.0
54,0.0,0.2,0.42857142857142855,0.23076923076923078,0.0,0.375,0.0,0.8695652173913043,0.0,0.6666666666666666,0.0,0.5,0.11733902355963402,0.41332280147446027,0.0,0.3333333333333333,0.0,0.40144220852369306,0.0,0.5904439572147151,1.0,0.0,0.0,0.0,1.0,1.0,0.0
55,0.8342892142525222,0.4,0.11904761904761901,0.0,0.0,0.025,0.1111111111111111,0.2318840579710145,0.0,0.6666666666666666,0.0,0.0,0.36475167602318714,0.011269088994207484,0.7857142857142857,0.3333333333333333,0.0,0.21775672924316725,0.48809173281609064,0.5889862116934474,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56,0.713302039753211,0.4,0.42857142857142855,0.0,0.23529411764705882,0.25,1.0,0.5362318840579711,0.0,0.0,0.0,0.5,0.0,0.5636650868878357,0.2142857142857143,0.3333333333333333,1.0000000000000002,0.0,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0
57,0.4040253085499317,0.6000000000000001,0.21428571428571425,0.0,0.0,0.2,0.1111111111111111,0.8695652173913043,0.0,0.6666666666666666,1.0,0.25,0.40210230535229896,0.2740916271721959,0.4999999999999999,0.5,0.12855182464530945,0.21775672924316725,0.5033331593517784,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0
58,0.713302039753211,0.2,0.8809523809523809,0.0,0.0,0.8500000000000001,0.8888888888888888,0.21739130434782608,0.0,0.6666666666666666,0.0,1.0,0.0,0.9493944181147972,0.0714285714285714,0.3333333333333333,0.019633207257168106,0.40144220852369306,1.0,0.5904439572147151,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,0.0,0.2,0.4523809523809524,0.07692307692307693,0.4117647058823529,0.375,0.3333333333333333,0.6521739130434783,0.0,0.0,0.0,0.25,0.36475167602318714,0.18114797261716695,0.2857142857142857,0.3333333333333333,0.12855182464530945,0.21775672924316725,0.48809173281609064,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,1.0,0.2,0.3095238095238095,0.0,0.058823529411764705,0.17500000000000002,0.8888888888888888,0.2898550724637681,0.0,0.6666666666666666,0.0,0.0,0.36475167602318714,0.1537651395471301,0.8571428571428571,0.0,0.019633207257168106,0.21775672924316725,0.0,0.6178495730133295,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,0.5413797544115209,0.0,0.16666666666666669,0.0,0.0,0.15000000000000002,0.0,0.07246376811594203,0.0,0.6666666666666666,1.0,0.25,0.40210230535229896,0.20526592943654556,0.7857142857142857,0.5,1.0000000000000002,0.21775672924316725,0.8785607229918139,0.5904439572147151,1.0,0.0,1.0,0.0,0.0,0.0,1.0
62,0.5413797544115209,0.4,0.5238095238095237,0.0,0.0,0.15000000000000002,1.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.36475167602318714,0.1334913112164297,0.3571428571428571,0.0,0.019633207257168106,0.21775672924316725,0.8785607229918139,0.5904439572147151,0.0,1.0,1.0,0.0,0.0,1.0,0.0
63,0.713302039753211,0.2,0.4523809523809524,0.0,0.058823529411764705,0.2,0.4444444444444444,0.8695652173913043,0.0,1.0,0.0,0.0,0.5756689883574183,0.13796735123749343,0.4999999999999999,1.0,1.0000000000000002,0.21775672924316725,0.48809173281609064,0.9999999999999998,1.0,0.0,0.0,0.0,1.0,1.0,0.0
64,0.713302039753211,1.0,0.19047619047619052,0.0,0.0,0.025,0.1111111111111111,0.7971014492753623,1.0,0.6666666666666666,0.0,0.0,0.5756689883574183,0.07008952080042127,0.4999999999999999,0.5,0.019633207257168106,1.0,0.0,0.5904439572147151,0.0,1.0,0.0,0.0,1.0,0.0,1.0
65,0.713302039753211,0.6000000000000001,0.5476190476190477,0.15384615384615385,0.29411764705882354,0.2,0.1111111111111111,0.18840579710144928,1.0,0.3333333333333333,1.0,0.25,0.40210230535229896,0.43949447077409165,0.4999999999999999,0.8333333333333333,1.0000000000000002,0.21775672924316725,0.5033331593517784,0.6178495730133295,0.0,1.0,0.0,0.0,1.0,1.0,0.0
66,0.713302039753211,0.6000000000000001,0.35714285714285715,0.0,0.0,0.025,0.1111111111111111,0.8115942028985508,1.0,0.6666666666666666,1.0,0.0,1.0000000000000002,0.09699842022116906,0.1428571428571428,0.3333333333333333,0.0,0.21775672924316725,0.48809173281609064,0.5904439572147151,1.0,0.0,0.0,0.0,1.0,0.0,1.0
67,0.5413797544115209,0.2,0.42857142857142855,0.0,0.11764705882352941,0.325,0.2222222222222222,0.8115942028985508,0.0,0.6666666666666666,0.0,0.25,0.11733902355963402,0.41274354923644024,0.0,0.3333333333333333,0.12855182464530945,0.40144220852369306,0.5033331593517784,0.6178495730133295,0.0,1.0,1.0,0.0,0.0,0.0,1.0
68,0.4040253085499317,1.0,0.5714285714285714,0.15384615384615385,0.0,0.25,0.3333333333333333,0.11594202898550725,0.0,0.0,0.0,0.0,0.36475167602318714,0.10147446024223278,0.7857142857142857,0.16666666666666666,0.019633207257168106,0.21775672924316725,0.48809173281609064,0.5904439572147151,0.0,1.0,0.0,1.0,0.0,1.0,0.0
69,0.4040253085499317,0.2,0.7619047619047619,0.0,0.3529411764705882,0.8,0.3333333333333333,0.7681159420289855,0.0,0.6666666666666666,1.0,1.0,0.06377700721412419,0.9746182201158505,0.0,0.5,0.0,0.21775672924316725,0.0,0.6178495730133295,1.0,0.0,1.0,0.0,0.0,1.0,0.0
70,0.713302039753211,0.2,0.35714285714285715,0.15384615384615385,0.3529411764705882,0.375,0.0,0.43478260869565216,0.0,0.6666666666666666,0.0,0.0,0.36475167602318714,0.09331226961558717,0.1428571428571428,0.8333333333333333,1.0000000000000002,0.21775672924316725,0.8785607229918139,0.5904439572147151,0.0,1.0,0.0,1.0,0.0,1.0,0.0
71,0.713302039753211,1.0,0.28571428571428564,0.0,0.0,0.07500000000000001,1.0,0.21739130434782608,1.0,0.3333333333333333,0.0,0.0,0.36475167602318714,0.06719325961032122,0.8571428571428571,0.6666666666666666,0.019633207257168106,0.21775672924316725,0.0,0.6178495730133295,0.0,1.0,0.0,0.0,1.0,0.0,1.0
72,1.0,0.2,0.49999999999999994,0.15384615384615385,0.47058823529411764,0.525,0.1111111111111111,0.391304347826087,0.0,0.6666666666666666,0.0,0.75,0.06377700721412419,0.84565560821485,0.2142857142857143,0.5,0.019633207257168106,0.21775672924316725,1.0,0.5889862116934474,0.0,1.0,0.0,1.0,0.0,0.0,1.0
73,0.8342892142525222,1.0,0.35714285714285715,0.07692307692307693,0.4117647058823529,0.275,0.5555555555555556,0.8695652173913043,0.0,1.0,0.0,0.25,0.36475167602318714,0.10774091627172197,0.2857142857142857,0.3333333333333333,0.0,0.21775672924316725,0.8785607229918139,0.5889862116934474,0.0,1.0,1.0,0.0,0.0,1.0,0.0
74,0.4040253085499317,0.2,0.3095238095238095,0.15384615384615385,0.11764705882352941,0.225,1.0,0.5072463768115942,0.0,0.3333333333333333,0.0,0.5,0.0,0.6669826224328594,0.0714285714285714,0.5,0.12855182464530945,0.21775672924316725,0.48809173281609064,0.9999999999999998,0.0,1.0,1.0,0.0,0.0,1.0,0.0
75,0.4040253085499317,0.2,0.5238095238095237,0.0,0.0,0.07500000000000001,0.8888888888888888,0.4927536231884058,0.0,0.3333333333333333,0.0,0.0,0.36475167602318714,0.13733543970510798,0.2142857142857143,0.3333333333333333,0.0,0.21775672924316725,0.5033331593517784,0.5889862116934474,0.0,1.0,1.0,0.0,0.0,0.0,1.0
76,0.8342892142525222,0.4,0.6904761904761905,0.07692307692307693,0.11764705882352941,0.07500000000000001,0.1111111111111111,0.043478260869565216,0.0,1.0,1.0,0.0,1.0000000000000002,0.12032648762506584,0.4999999999999999,0.5,0.0,0.40144220852369306,0.0,0.9999999999999998,1.0,0.0,0.0,0.0,1.0,0.0,1.0
77,0.4040253085499317,0.2,0.6904761904761905,0.07692307692307693,0.29411764705882354,0.5,0.1111111111111111,0.5942028985507246,0.0,0.3333333333333333,0.0,0.25,0.11733902355963402,0.21369141653501847,0.5714285714285713,0.5,0.019633207257168106,0.0,0.8785607229918139,0.6178495730133295,0.0,1.0,1.0,0.0,0.0,0.0,1.0
78,0.713302039753211,0.4,0.380952380952381,0.0,0.23529411764705882,0.375,0.1111111111111111,0.782608695652174,0.0,0.0,1.0,0.25,0.40210230535229896,0.15755660874144287,0.2142857142857143,0.5,0.0,0.21775672924316725,0.48809173281609064,0.6178495730133295,0.0,1.0,1.0,0.0,0.0,0.0,1.0
