,Education,EducationField,Age,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,Country,BusinessTravel,Department,JobLevel,JobRole,MonthlyIncome,PercentSalaryHike,TrainingTimesLastYear,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,RelationshipSatisfaction,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,Attrition_No,Attrition_Yes
13,0.49747669299571085,0.47270148622689545,0.4523809523809524,0.0,0.058823529411764705,0.4,0.4444444444444444,0.3747909848094957,1.0,0.0,0.5,0.9196487677251222,13664,0.1428571428571428,0.5,1.0,0.803760357147075,0.1337751672789711,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14,0.17694998044268528,0.4433053257501043,0.5476190476190477,0.0,0.058823529411764705,0.525,0.3333333333333333,0.302481292637343,1.0,1.0,0.5,0.2950144174386796,7082,0.3571428571428571,0.3333333333333333,0.5648584910759062,0.803760357147075,0.1337751672789711,0.6191294018155702,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15,0.0,0.47270148622689545,0.07142857142857145,0.07692307692307693,0.11764705882352941,0.07500000000000001,0.1111111111111111,0.8891757200634336,1.0,0.0,0.0,0.04172154005711862,3117,0.4999999999999999,0.3333333333333333,0.45837534663825963,0.803760357147075,1.0,0.43834508640934366,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16,0.31629956957106353,0.4433053257501043,0.28571428571428564,0.0,0.0,0.275,0.2222222222222222,0.5907223593873003,0.0,0.0,0.25,0.32051043446036304,6091,0.6428571428571427,0.3333333333333333,0.45837534663825963,0.5732671258074902,0.6689086715226384,0.43834508640934366,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
17,0.49747669299571085,0.47270148622689545,0.8809523809523809,0.07692307692307693,0.8235294117647058,0.9,0.8888888888888888,0.23897262044502066,0.0,0.0,1.0,0.9196487677251222,18722,0.0,0.5,0.45837534663825963,0.0,0.26944421860126866,0.6191294018155702,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
18,0.1509621816018374,0.4433053257501043,0.380952380952381,0.0,0.0,0.15000000000000002,0.1111111111111111,0.5512262898590383,1.0,0.0,0.0,0.04172154005711862,3622,0.1428571428571428,0.5,0.0,1.0,0.6689086715226384,0.6191294018155702,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
19,0.1509621816018374,0.4433053257501043,0.19047619047619052,0.07692307692307693,0.0,0.025,0.1111111111111111,0.19565181062119574,1.0,0.0,0.0,0.04172154005711862,2933,0.1428571428571428,0.5,0.0,1.0,0.1337751672789711,0.43834508640934366,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
20,0.0,0.47270148622689545,0.16666666666666669,0.07692307692307693,0.23529411764705882,0.15000000000000002,0.1111111111111111,0.7119762877781746,1.0,1.0,0.25,0.2950144174386796,6180,0.8571428571428571,0.8333333333333333,0.45837534663825963,0.803760357147075,0.6689086715226384,0.6742935221535387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
21,0.1509621816018374,0.47270148622689545,0.0,0.0,0.0,0.0,0.1111111111111111,0.5304964547267703,0.30582131043084004,1.0,0.0,0.0,1569,0.0714285714285714,0.3333333333333333,0.0,0.803760357147075,0.6689086715226384,0.43834508640934366,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
22,0.49747669299571085,0.4433053257501043,0.9523809523809523,0.6923076923076923,0.058823529411764705,1.0,0.7777777777777777,0.6163062128208998,1.0,0.0,1.0,0.9196487677251222,19246,0.0714285714285714,0.3333333333333333,0.5648584910759062,0.803760357147075,0.26944421860126866,0.6191294018155702,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
23,0.31629956957106353,0.47270148622689545,0.6190476190476188,0.23076923076923078,0.3529411764705882,0.5750000000000001,0.3333333333333333,0.6181540989416954,1.0,1.0,0.75,0.2950144174386796,13320,0.4999999999999999,0.3333333333333333,0.5648584910759062,0.0,0.6689086715226384,0.43834508640934366,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
24,0.1509621816018374,0.4433053257501043,0.4761904761904761,0.0,0.0,0.47500000000000003,0.3333333333333333,0.19565181062119574,1.0,0.0,0.5,0.9196487677251222,12061,0.4285714285714285,0.3333333333333333,1.0,1.0,0.26944421860126866,0.43834508640934366,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25,0.1509621816018374,0.0,0.23809523809523808,0.0,0.23529411764705882,0.25,0.1111111111111111,0.41578224229402005,0.0,0.0,0.5,0.3365711170690228,8722,0.0714285714285714,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
26,0.49747669299571085,0.4433053257501043,0.8095238095238095,0.6923076923076923,0.11764705882352941,0.8500000000000001,0.0,0.5788099586552105,1.0,0.0,1.0,1.0,19999,0.2142857142857143,0.8333333333333333,0.45837534663825963,1.0,0.1337751672789711,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27,0.31629956957106353,0.47270148622689545,0.35714285714285715,0.0,0.0,0.2,0.5555555555555556,0.35355637446458443,1.0,0.0,0.0,0.04152885559657912,2436,0.1428571428571428,0.3333333333333333,0.45837534663825963,0.803760357147075,1.0,0.43834508640934366,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28,0.31629956957106353,1.0000000000000004,0.7619047619047619,0.0,0.058823529411764705,0.4,0.4444444444444444,0.26867529170843385,0.30582131043084004,1.0,0.5,0.2950144174386796,9208,0.0,0.5,0.45837534663825963,0.803760357147075,0.6689086715226384,0.6191294018155702,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
29,0.1509621816018374,0.19751933631901109,0.5714285714285714,0.15384615384615385,0.0,0.2,0.4444444444444444,1.0,0.0,0.0,0.0,0.04152885559657912,2093,0.4285714285714285,0.6666666666666666,0.0,0.803760357147075,0.1337751672789711,0.6191294018155702,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30,0.0,0.47270148622689545,0.11904761904761901,0.0,0.058823529411764705,0.07500000000000001,0.1111111111111111,0.44541147603154263,1.0,0.0,0.0,0.04152885559657912,3295,0.1428571428571428,0.5,0.45837534663825963,0.803760357147075,0.26944421860126866,0.43834508640934366,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
31,0.0,1.0000000000000004,0.8095238095238095,0.3076923076923077,0.11764705882352941,0.8250000000000001,0.1111111111111111,0.7119762877781746,1.0,1.0,1.0,1.0,19845,0.2857142857142857,0.5,1.0,0.5732671258074902,0.6689086715226384,0.6191294018155702,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
32,0.31629956957106353,0.77841174338212,0.4761904761904761,0.0,0.0,0.17500000000000002,0.1111111111111111,0.40207816536818575,0.0,0.5475956588287048,0.0,0.11628500579809764,2844,0.1428571428571428,0.3333333333333333,0.45837534663825963,0.0,0.1337751672789711,0.6191294018155702,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,0.49747669299571085,0.47270148622689545,0.28571428571428564,0.0,0.0,0.225,0.1111111111111111,0.6163062128208998,1.0,0.0,0.5,1.0,11916,0.8571428571428571,0.3333333333333333,0.0,0.803760357147075,0.0,0.6191294018155702,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
34,0.31629956957106353,0.47270148622689545,0.28571428571428564,0.0,0.0,0.025,0.1111111111111111,0.6878575015605413,1.0,1.0,0.0,0.0,1081,0.1428571428571428,0.5,0.0,0.803760357147075,0.6689086715226384,0.43834508640934366,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
35,0.31629956957106353,0.47270148622689545,0.14285714285714285,0.0,0.0,0.1,0.2222222222222222,0.20668697084457976,0.30582131043084004,0.0,0.0,0.04152885559657912,3172,0.0,0.3333333333333333,0.0,0.803760357147075,0.0,0.43834508640934366,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
36,0.17694998044268528,1.0000000000000004,0.6904761904761905,0.07692307692307693,0.1764705882352941,0.5,0.2222222222222222,0.47584641528296334,1.0,1.0,0.25,0.2950144174386796,4960,0.0714285714285714,0.3333333333333333,0.5648584910759062,0.803760357147075,1.0,0.6191294018155702,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
37,0.31629956957106353,0.47270148622689545,0.3333333333333333,0.0,0.0,0.25,0.7777777777777777,0.49868666567546605,1.0,0.0,0.0,0.04152885559657912,4200,0.7857142857142857,0.3333333333333333,1.0,0.803760357147075,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
38,0.31629956957106353,0.47270148622689545,0.4047619047619047,0.0,0.0,0.25,0.0,0.18280271211572607,1.0,0.0,0.25,0.04152885559657912,5363,0.0714285714285714,0.0,0.5648584910759062,1.0,0.6689086715226384,0.6742935221535387,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39,0.1509621816018374,0.4433053257501043,0.3333333333333333,0.0,0.058823529411764705,0.15000000000000002,0.2222222222222222,0.5304964547267703,0.0,1.0,0.0,0.0,3931,0.0,0.8333333333333333,0.45837534663825963,0.803760357147075,0.26944421860126866,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40,0.31629956957106353,0.47270148622689545,0.3333333333333333,0.07692307692307693,0.0,0.25,0.0,0.2866791434967402,1.0,0.0,0.25,0.04172154005711862,5470,0.1428571428571428,0.6666666666666666,0.5648584910759062,0.803760357147075,0.26944421860126866,0.43834508640934366,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
41,0.49747669299571085,1.0000000000000004,0.380952380952381,0.0,0.11764705882352941,0.15000000000000002,1.0,0.6586009262320105,0.5830325850703968,1.0,0.25,0.2950144174386796,6538,0.2857142857142857,0.5,0.45837534663825963,0.803760357147075,0.1337751672789711,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42,0.1509621816018374,0.19751933631901109,0.14285714285714285,0.07692307692307693,0.1764705882352941,0.125,0.0,0.3747909848094957,0.5830325850703968,0.0,0.25,0.32051043446036304,4011,0.4999999999999999,0.8333333333333333,1.0,0.0,0.1337751672789711,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
43,0.49747669299571085,0.4433053257501043,0.3333333333333333,0.0,0.0,0.025,0.1111111111111111,0.37235017212098365,1.0,0.0,0.0,0.04152885559657912,1393,0.0714285714285714,0.3333333333333333,0.5648584910759062,0.803760357147075,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
44,0.1509621816018374,0.4433053257501043,0.4761904761904761,0.0,0.1764705882352941,0.25,0.2222222222222222,0.45993104338108415,1.0,0.0,0.0,0.04172154005711862,4771,0.5714285714285713,0.0,0.0,0.803760357147075,0.6689086715226384,0.6191294018155702,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45,0.31629956957106353,0.19751933631901109,0.28571428571428564,0.0,0.058823529411764705,0.17500000000000002,0.0,0.26867529170843385,1.0,0.0,0.25,0.32051043446036304,9957,0.2857142857142857,0.16666666666666666,0.45837534663825963,0.803760357147075,0.0,0.43834508640934366,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46,0.0,0.0,0.07142857142857145,0.07692307692307693,0.0,0.07500000000000001,0.1111111111111111,0.41578224229402005,1.0,1.0,0.0,0.0,3447,0.0,0.3333333333333333,0.45837534663825963,0.803760357147075,0.1337751672789711,0.43834508640934366,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
47,0.49747669299571085,0.4433053257501043,0.49999999999999994,0.3076923076923077,0.1764705882352941,0.42500000000000004,0.4444444444444444,0.26867529170843385,1.0,1.0,0.25,0.2950144174386796,5902,0.2142857142857143,0.16666666666666666,0.5648584910759062,1.0,0.1337751672789711,0.43834508640934366,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48,0.31629956957106353,0.47270148622689545,0.4761904761904761,0.0,0.1764705882352941,0.1,0.1111111111111111,0.22655156341339522,0.30582131043084004,0.0,0.0,0.04152885559657912,2440,0.7857142857142857,0.5,0.5648584910759062,1.0,0.26944421860126866,0.6742935221535387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
49,0.31629956957106353,0.4433053257501043,0.7857142857142856,0.0,0.058823529411764705,0.8250000000000001,0.1111111111111111,0.5316607803048332,1.0,0.5475956588287048,0.75,1.0,14026,0.0,0.3333333333333333,0.45837534663825963,0.803760357147075,0.26944421860126866,0.6742935221535387,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
50,0.31629956957106353,1.0000000000000004,0.4047619047619047,0.38461538461538464,0.4117647058823529,0.30000000000000004,0.0,0.302481292637343,1.0,1.0,0.5,0.2950144174386796,8020,0.2857142857142857,0.5,0.45837534663825963,0.803760357147075,0.26944421860126866,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51,0.31629956957106353,0.4433053257501043,0.19047619047619052,0.07692307692307693,0.0,0.15000000000000002,0.6666666666666666,0.35355637446458443,0.30582131043084004,0.0,0.0,0.04172154005711862,2042,0.2142857142857143,0.3333333333333333,1.0,0.803760357147075,0.0,0.6742935221535387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
52,0.31629956957106353,0.19751933631901109,0.4523809523809524,0.15384615384615385,0.3529411764705882,0.25,0.1111111111111111,0.4604576283072217,1.0,0.0,0.5,0.32051043446036304,9434,0.2857142857142857,0.3333333333333333,0.45837534663825963,0.803760357147075,0.1337751672789711,0.43834508640934366,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,0.31629956957106353,0.19751933631901109,0.8333333333333333,0.07692307692307693,0.11764705882352941,0.65,0.4444444444444444,0.45513334399159655,1.0,0.0,1.0,1.0,19094,0.0,0.5,0.45837534663825963,0.803760357147075,0.1337751672789711,0.6191294018155702,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
54,1.0,0.47270148622689545,0.42857142857142855,0.23076923076923078,0.0,0.375,0.0,0.422725598914635,1.0,0.0,0.5,0.32051043446036304,8858,0.0,0.3333333333333333,0.5648584910759062,1.0,0.6689086715226384,0.6742935221535387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
55,0.17694998044268528,0.4433053257501043,0.11904761904761901,0.0,0.0,0.025,0.1111111111111111,0.19565181062119574,1.0,0.0,0.0,0.04172154005711862,1223,0.7857142857142857,0.3333333333333333,0.5648584910759062,0.803760357147075,0.1337751672789711,0.6191294018155702,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56,0.31629956957106353,0.4433053257501043,0.42857142857142855,0.0,0.23529411764705882,0.25,1.0,0.5602352608421626,0.5830325850703968,0.0,0.5,0.9196487677251222,11713,0.2142857142857143,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57,0.49747669299571085,1.0000000000000004,0.21428571428571425,0.0,0.0,0.2,0.1111111111111111,0.422725598914635,1.0,1.0,0.25,0.2950144174386796,6214,0.4999999999999999,0.5,0.0,0.803760357147075,0.26944421860126866,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,0.31629956957106353,0.47270148622689545,0.8809523809523809,0.0,0.0,0.8500000000000001,0.8888888888888888,0.3747909848094957,1.0,0.0,1.0,0.9196487677251222,19038,0.0714285714285714,0.3333333333333333,0.45837534663825963,1.0,0.0,0.6742935221535387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,1.0,0.47270148622689545,0.4523809523809524,0.07692307692307693,0.4117647058823529,0.375,0.3333333333333333,0.8021122545282364,0.5830325850703968,0.0,0.25,0.04172154005711862,4449,0.2857142857142857,0.3333333333333333,0.0,0.803760357147075,0.1337751672789711,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
60,0.0,0.47270148622689545,0.3095238095238095,0.0,0.058823529411764705,0.17500000000000002,0.8888888888888888,0.3848799032827621,1.0,0.0,0.0,0.04172154005711862,3929,0.8571428571428571,0.0,0.45837534663825963,0.803760357147075,0.6689086715226384,0.43834508640934366,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
61,0.1509621816018374,0.19751933631901109,0.16666666666666669,0.0,0.0,0.15000000000000002,0.0,0.4604576283072217,1.0,1.0,0.25,0.2950144174386796,4907,0.7857142857142857,0.5,1.0,0.803760357147075,1.0,0.6742935221535387,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
62,0.1509621816018374,0.4433053257501043,0.5238095238095237,0.0,0.0,0.15000000000000002,1.0,0.4604576283072217,0.5830325850703968,0.0,0.0,0.04172154005711862,3544,0.3571428571428571,0.0,0.45837534663825963,0.803760357147075,1.0,0.6742935221535387,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
63,0.31629956957106353,0.47270148622689545,0.4523809523809524,0.0,0.058823529411764705,0.2,0.4444444444444444,0.422725598914635,0.0,0.0,0.0,0.04152885559657912,3629,0.4999999999999999,1.0,1.0,0.803760357147075,0.1337751672789711,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
64,0.31629956957106353,0.0,0.19047619047619052,0.0,0.0,0.025,0.1111111111111111,0.3580087037858948,1.0,0.0,0.0,0.04152885559657912,2340,0.4999999999999999,0.5,0.45837534663825963,0.5732671258074902,0.6689086715226384,0.6742935221535387,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
65,0.31629956957106353,1.0000000000000004,0.5476190476190477,0.15384615384615385,0.29411764705882354,0.2,0.1111111111111111,0.49868666567546605,0.30582131043084004,1.0,0.25,0.2950144174386796,9355,0.4999999999999999,0.8333333333333333,1.0,0.803760357147075,0.26944421860126866,0.43834508640934366,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
66,0.31629956957106353,1.0000000000000004,0.35714285714285715,0.0,0.0,0.025,0.1111111111111111,0.44541147603154263,1.0,1.0,0.0,0.0,2851,0.1428571428571428,0.3333333333333333,0.5648584910759062,0.803760357147075,0.1337751672789711,0.6742935221535387,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
67,0.1509621816018374,0.47270148622689545,0.42857142857142855,0.0,0.11764705882352941,0.325,0.2222222222222222,0.44541147603154263,1.0,0.0,0.25,0.32051043446036304,8847,0.0,0.3333333333333333,0.0,1.0,0.26944421860126866,0.43834508640934366,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
68,0.49747669299571085,0.0,0.5714285714285714,0.15384615384615385,0.0,0.25,0.3333333333333333,0.3438261326336969,0.5830325850703968,0.0,0.0,0.04172154005711862,2936,0.7857142857142857,0.16666666666666666,0.45837534663825963,0.803760357147075,0.1337751672789711,0.6742935221535387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
69,0.49747669299571085,0.47270148622689545,0.7619047619047619,0.0,0.3529411764705882,0.8,0.3333333333333333,0.7971709426102995,1.0,1.0,1.0,1.0,19517,0.0,0.5,0.5648584910759062,0.803760357147075,0.6689086715226384,0.43834508640934366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
70,0.31629956957106353,0.47270148622689545,0.35714285714285715,0.15384615384615385,0.3529411764705882,0.375,0.0,0.5316607803048332,1.0,0.0,0.0,0.04172154005711862,2781,0.1428571428571428,0.8333333333333333,1.0,0.803760357147075,1.0,0.6742935221535387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
71,0.31629956957106353,0.0,0.28571428571428564,0.0,0.0,0.07500000000000001,1.0,0.3747909848094957,0.30582131043084004,0.0,0.0,0.04172154005711862,2285,0.8571428571428571,0.6666666666666666,0.45837534663825963,0.803760357147075,0.6689086715226384,0.43834508640934366,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
72,0.0,0.47270148622689545,0.49999999999999994,0.15384615384615385,0.47058823529411764,0.525,0.1111111111111111,0.5304964547267703,1.0,0.0,0.75,1.0,17068,0.2142857142857143,0.5,0.45837534663825963,0.803760357147075,0.0,0.6191294018155702,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
73,0.17694998044268528,0.0,0.35714285714285715,0.07692307692307693,0.4117647058823529,0.275,0.5555555555555556,0.422725598914635,0.0,0.0,0.25,0.04172154005711862,3055,0.2857142857142857,0.3333333333333333,0.5648584910759062,0.803760357147075,1.0,0.6191294018155702,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
74,0.49747669299571085,0.47270148622689545,0.3095238095238095,0.15384615384615385,0.11764705882352941,0.225,1.0,0.8633398492716076,0.30582131043084004,0.0,0.5,0.9196487677251222,13675,0.0714285714285714,0.5,0.0,0.803760357147075,0.1337751672789711,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
75,0.49747669299571085,0.47270148622689545,0.5238095238095237,0.0,0.0,0.07500000000000001,0.8888888888888888,0.40207816536818575,0.30582131043084004,0.0,0.0,0.04172154005711862,3617,0.2142857142857143,0.3333333333333333,0.5648584910759062,0.803760357147075,0.26944421860126866,0.6191294018155702,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
76,0.17694998044268528,0.4433053257501043,0.6904761904761905,0.07692307692307693,0.11764705882352941,0.07500000000000001,0.1111111111111111,0.2783524149722143,0.0,1.0,0.0,0.0,3294,0.4999999999999999,0.5,0.5648584910759062,1.0,0.6689086715226384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
77,0.49747669299571085,0.47270148622689545,0.6904761904761905,0.07692307692307693,0.29411764705882354,0.5,0.1111111111111111,0.33575221711036907,0.30582131043084004,0.0,0.25,0.32051043446036304,5067,0.5714285714285713,0.5,0.45837534663825963,0.0,1.0,0.43834508640934366,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
78,0.31629956957106353,0.4433053257501043,0.380952380952381,0.0,0.23529411764705882,0.375,0.1111111111111111,0.26867529170843385,0.5830325850703968,1.0,0.25,0.2950144174386796,4001,0.2142857142857143,0.5,0.5648584910759062,0.803760357147075,0.1337751672789711,0.43834508640934366,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
79,0.31629956957106353,0.47270148622689545,0.6428571428571428,0.0,0.11764705882352941,0.225,0.5555555555555556,0.5602352608421626,1.0,0.0,0.0,0.04172154005711862,3452,0.1428571428571428,0.3333333333333333,0.45837534663825963,0.803760357147075,0.6689086715226384,0.6742935221535387,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
